id_veiculo,valor_fipe,tipo_veiculo
31346,73261.98,Utilitário
31347,89126.98,Passeio
31348,51559.7,Passeio
31349,56801.32,Utilitário
31350,50843.66,Moto
31351,69260.8,Utilitário
31352,62436.74,Passeio
31353,34004.29,Utilitário
31354,40809.47,Utilitário
31355,34860.55,Moto
31356,90422.33,Utilitário
31357,59529.68,Moto
31358,41064.71,Utilitário
31359,39866.72,Moto
31360,62078.47,Moto
31361,63573.8,Utilitário
31362,61971.62,Utilitário
31363,43616.64,Utilitário
31364,54587.65,Moto
31365,51663.73,Passeio
31366,35956.09,Passeio
31367,36102.59,Moto
31368,56179.48,Moto
31369,52946.77,Moto
31370,58300.28,Utilitário
31371,61865.35,Utilitário
31372,72490.74,Utilitário
31373,38361.43,Passeio
31374,59453.54,Utilitário
31375,61237.98,Passeio
31376,45318.04,Utilitário
31377,51827.95,Passeio
31378,45701.62,Moto
31379,81628.86,Moto
31380,51572.79,Moto
31381,56772.58,Passeio
31382,46040.24,Passeio
31383,42805.48,Utilitário
31384,30469.96,Passeio
31385,66498.03,Passeio
31386,61526.56,Utilitário
31387,45483.55,Passeio
31388,36494.45,Passeio
31389,52698.63,Moto
31390,42534.55,Utilitário
31391,46669.36,Moto
31392,31046.6,Passeio
31393,53256.04,Utilitário
31394,53555.05,Utilitário
31395,66420.84,Moto
31396,47738.88,Moto
31397,44996.56,Moto
31398,26648.59,Utilitário
31399,66514.41,Utilitário
31400,63392.35,Utilitário
31401,50431.08,Utilitário
31402,30061.53,Passeio
31403,31782.09,Moto
31404,41793.41,Utilitário
31405,64478.39,Passeio
31406,54355.06,Moto
31407,27599.64,Utilitário
31408,56063.18,Passeio
31409,37412.8,Utilitário
31410,42166.82,Passeio
31411,64576.07,Moto
31412,61482.56,Passeio
31413,66396.5,Moto
31414,49653.0,Passeio
31415,63245.37,Passeio
31416,41207.96,Utilitário
31417,46136.51,Passeio
31418,45105.6,Utilitário
31419,50357.98,Moto
31420,30702.63,Passeio
31421,46624.93,Utilitário
31422,71774.86,Utilitário
31423,33612.08,Moto
31424,30060.18,Passeio
31425,31269.68,Passeio
31426,89927.89,Utilitário
31427,56972.78,Utilitário
31428,45946.02,Passeio
31429,51024.81,Moto
31430,53414.59,Utilitário
31431,40393.25,Passeio
31432,42241.75,Passeio
31433,47634.75,Utilitário
31434,39128.67,Passeio
31435,44045.98,Moto
31436,55296.37,Utilitário
31437,35042.7,Moto
31438,89149.24,Moto
31439,61297.35,Moto
31440,30948.73,Moto
31441,15000.0,Moto
31442,39687.45,Utilitário
31443,60265.41,Passeio
31444,57357.05,Utilitário
31445,48337.27,Passeio
31446,40978.36,Passeio
31447,36438.03,Passeio
31448,43961.25,Moto
31449,34814.3,Moto
31450,44016.83,Passeio
31451,69964.26,Passeio
31452,38431.4,Passeio
31453,59163.22,Passeio
31454,61451.36,Moto
31455,33805.98,Utilitário
31456,37349.42,Utilitário
31457,66034.15,Moto
31458,36113.54,Utilitário
31459,49137.71,Moto
31460,80599.76,Moto
31461,64697.48,Passeio
31462,51278.46,Passeio
31463,62610.96,Passeio
31464,49161.17,Moto
31465,65273.48,Utilitário
31466,19306.02,Moto
31467,47911.01,Utilitário
31468,18704.9,Moto
31469,52420.33,Passeio
31470,46457.33,Moto
31471,70410.95,Moto
31472,60677.41,Moto
31473,42108.68,Utilitário
31474,43906.76,Utilitário
31475,55710.45,Passeio
31476,41411.59,Moto
31477,49514.41,Passeio
31478,69750.47,Moto
31479,37563.05,Passeio
31480,43284.88,Passeio
31481,45388.51,Utilitário
31482,97371.1,Utilitário
31483,59123.64,Moto
31484,66981.03,Utilitário
31485,61521.89,Moto
31486,62530.91,Moto
31487,57103.6,Utilitário
31488,55479.04,Moto
31489,28238.83,Moto
31490,55367.97,Moto
31491,48374.85,Utilitário
31492,58181.85,Utilitário
31493,48937.11,Utilitário
31494,61447.46,Utilitário
31495,64098.99,Utilitário
31496,15000.0,Utilitário
31497,43491.61,Passeio
31498,22139.2,Moto
31499,53584.17,Utilitário
31500,45489.37,Moto
31501,70337.43,Passeio
31502,53108.67,Passeio
31503,42717.05,Passeio
31504,64078.57,Utilitário
31505,45226.96,Utilitário
31506,42530.04,Passeio
31507,55904.38,Moto
31508,74194.57,Utilitário
31509,62803.28,Passeio
31510,58503.96,Moto
31511,91264.23,Utilitário
31512,39013.85,Passeio
31513,38679.23,Passeio
31514,52183.54,Moto
31515,72725.4,Passeio
31516,35874.71,Passeio
31517,76318.59,Moto
31518,28413.16,Passeio
31519,48181.73,Utilitário
31520,52601.98,Passeio
31521,36760.52,Moto
31522,40681.48,Utilitário
31523,61949.46,Utilitário
31524,71623.34,Moto
31525,18280.84,Utilitário
31526,52703.55,Utilitário
31527,48300.37,Moto
31528,51610.95,Moto
31529,45248.5,Utilitário
31530,30642.7,Moto
31531,73134.45,Passeio
31532,67389.94,Utilitário
31533,48440.16,Passeio
31534,42675.3,Utilitário
31535,40858.39,Passeio
31536,15000.0,Utilitário
31537,55307.3,Utilitário
31538,61704.85,Passeio
31539,52068.53,Passeio
31540,48704.95,Utilitário
31541,52000.75,Passeio
31542,37201.61,Passeio
31543,42506.67,Utilitário
31544,47505.0,Passeio
31545,60450.15,Utilitário
31546,70682.88,Utilitário
31547,46562.78,Utilitário
31548,34328.22,Passeio
31549,50534.7,Utilitário
31550,80172.37,Utilitário
31551,35632.9,Passeio
31552,63287.61,Utilitário
31553,70039.41,Passeio
31554,44599.78,Moto
31555,39489.13,Moto
31556,58624.35,Passeio
31557,55298.25,Utilitário
31558,60421.61,Moto
31559,81105.64,Moto
31560,52505.7,Passeio
31561,32116.63,Passeio
31562,50999.6,Moto
31563,53623.35,Moto
31564,69007.53,Utilitário
31565,47048.53,Utilitário
31566,43863.98,Passeio
31567,29432.09,Moto
31568,58211.19,Utilitário
31569,100223.11,Utilitário
31570,46661.14,Passeio
31571,56779.32,Moto
31572,41782.51,Moto
31573,30780.73,Passeio
31574,56513.54,Utilitário
31575,50422.82,Passeio
31576,15000.0,Passeio
31577,74150.43,Moto
31578,56239.47,Moto
31579,51108.43,Passeio
31580,43670.35,Utilitário
31581,56079.41,Utilitário
31582,56770.94,Utilitário
31583,56019.82,Passeio
31584,66019.9,Passeio
31585,69429.07,Moto
31586,80083.9,Passeio
31587,37447.37,Moto
31588,41398.68,Utilitário
31589,55417.73,Passeio
31590,38313.64,Moto
31591,40729.77,Utilitário
31592,57128.44,Moto
31593,63512.64,Passeio
31594,69138.92,Utilitário
31595,47110.78,Utilitário
31596,56947.29,Utilitário
31597,53641.37,Passeio
31598,50264.86,Passeio
31599,37759.86,Passeio
31600,35851.83,Utilitário
31601,60000.12,Passeio
31602,37507.71,Moto
31603,23346.22,Moto
31604,49523.58,Utilitário
31605,71828.6,Moto
31606,15000.0,Moto
31607,45675.05,Passeio
31608,60128.22,Utilitário
31609,22647.55,Passeio
31610,46800.01,Moto
31611,32908.14,Moto
31612,34892.33,Moto
31613,43963.73,Utilitário
31614,33152.78,Moto
31615,31905.49,Moto
31616,49111.52,Utilitário
31617,83407.09,Passeio
31618,61366.15,Utilitário
31619,65157.99,Utilitário
31620,61958.94,Passeio
31621,39537.3,Utilitário
31622,54662.48,Passeio
31623,66465.41,Moto
31624,62425.06,Utilitário
31625,52918.27,Passeio
31626,57800.7,Utilitário
31627,86943.11,Passeio
31628,62591.65,Passeio
31629,45272.61,Passeio
31630,48889.44,Moto
31631,34187.73,Utilitário
31632,85205.54,Passeio
31633,74058.05,Moto
31634,51248.2,Moto
31635,82712.3,Passeio
31636,59486.0,Moto
31637,43537.3,Utilitário
31638,63596.79,Utilitário
31639,55979.65,Utilitário
31640,62567.85,Passeio
31641,29463.62,Passeio
31642,37845.29,Passeio
31643,72327.06,Utilitário
31644,75397.06,Utilitário
31645,71226.69,Moto
31646,83279.7,Passeio
31647,58660.52,Passeio
31648,57606.25,Moto
31649,36301.9,Moto
31650,41292.03,Passeio
31651,20176.09,Utilitário
31652,45177.71,Utilitário
31653,19122.11,Passeio
31654,66214.49,Utilitário
31655,55825.98,Passeio
31656,19607.46,Passeio
31657,47152.04,Utilitário
31658,79514.83,Utilitário
31659,48115.01,Passeio
31660,35024.44,Passeio
31661,23217.47,Passeio
31662,23665.3,Passeio
31663,58033.7,Moto
31664,43491.91,Moto
31665,44735.09,Passeio
31666,43553.8,Passeio
31667,47896.4,Utilitário
31668,31592.56,Passeio
31669,54741.57,Passeio
31670,28659.41,Utilitário
31671,38662.36,Utilitário
31672,65162.42,Passeio
31673,55643.07,Utilitário
31674,60285.23,Moto
31675,82255.83,Moto
31676,49105.19,Moto
31677,50321.9,Moto
31678,46035.19,Moto
31679,43348.79,Moto
31680,34841.14,Moto
31681,51260.97,Utilitário
31682,55325.73,Utilitário
31683,56161.56,Utilitário
31684,50965.46,Utilitário
31685,63892.56,Utilitário
31686,50441.55,Moto
31687,43860.47,Passeio
31688,36095.18,Passeio
31689,26765.37,Utilitário
31690,71906.23,Passeio
31691,39514.18,Passeio
31692,36114.99,Moto
31693,43736.93,Moto
31694,45824.17,Passeio
31695,74577.69,Moto
31696,45077.79,Moto
31697,89500.75,Passeio
31698,50955.46,Moto
31699,80855.42,Utilitário
31700,63408.94,Utilitário
31701,55415.56,Passeio
31702,73667.72,Passeio
31703,66833.45,Utilitário
31704,59520.19,Moto
31705,84763.91,Passeio
31706,42524.11,Moto
31707,35076.29,Moto
31708,39856.54,Passeio
31709,76284.1,Utilitário
31710,71761.4,Utilitário
31711,42121.07,Utilitário
31712,15000.0,Utilitário
31713,46912.32,Utilitário
31714,34801.04,Utilitário
31715,42590.96,Moto
31716,34183.86,Utilitário
31717,25856.93,Passeio
31718,78248.07,Passeio
31719,39744.98,Utilitário
31720,71190.02,Utilitário
31721,46679.44,Passeio
31722,33037.94,Passeio
31723,57636.03,Passeio
31724,44134.15,Utilitário
31725,46893.48,Passeio
31726,52173.59,Utilitário
31727,37816.81,Utilitário
31728,25682.95,Utilitário
31729,49230.96,Utilitário
31730,64458.77,Passeio
31731,36476.13,Moto
31732,52309.43,Moto
31733,72582.61,Moto
31734,48653.53,Passeio
31735,51291.42,Passeio
31736,50828.19,Utilitário
31737,39764.83,Moto
31738,35099.68,Passeio
31739,35161.06,Utilitário
31740,55522.75,Utilitário
31741,61368.09,Utilitário
31742,62076.23,Utilitário
31743,44321.86,Utilitário
31744,66399.63,Utilitário
31745,54610.46,Passeio
31746,51061.13,Utilitário
31747,15000.0,Passeio
31748,37738.86,Passeio
31749,27183.53,Moto
31750,59406.1,Moto
31751,51425.5,Utilitário
31752,33920.2,Utilitário
31753,54565.44,Moto
31754,28647.61,Utilitário
31755,34343.55,Passeio
31756,39346.68,Passeio
31757,58102.04,Utilitário
31758,70991.63,Moto
31759,41209.87,Utilitário
31760,69836.88,Moto
31761,50711.05,Passeio
31762,53542.07,Moto
31763,49042.93,Moto
31764,47040.29,Utilitário
31765,56589.5,Moto
31766,61104.82,Moto
31767,36730.83,Passeio
31768,47160.49,Moto
31769,75039.13,Utilitário
31770,52657.83,Passeio
31771,54300.41,Moto
31772,67509.03,Moto
31773,42481.33,Passeio
31774,49490.59,Moto
31775,62252.67,Passeio
31776,68583.53,Passeio
31777,15000.0,Utilitário
31778,38949.97,Moto
31779,35024.52,Passeio
31780,48142.62,Passeio
31781,36159.91,Utilitário
31782,59961.58,Utilitário
31783,52586.16,Utilitário
31784,63337.85,Passeio
31785,64295.12,Passeio
31786,60186.29,Utilitário
31787,44963.14,Utilitário
31788,51564.16,Utilitário
31789,43086.89,Utilitário
31790,29528.97,Passeio
31791,64306.82,Utilitário
31792,48739.03,Passeio
31793,27460.82,Utilitário
31794,58054.24,Moto
31795,46640.77,Moto
31796,19102.94,Passeio
31797,29394.06,Utilitário
31798,39490.83,Utilitário
31799,53157.68,Utilitário
31800,61820.3,Utilitário
31801,61306.53,Moto
31802,59042.94,Passeio
31803,49484.56,Moto
31804,75833.48,Moto
31805,60498.07,Utilitário
31806,53331.58,Passeio
31807,58498.82,Passeio
31808,44014.47,Moto
31809,49141.35,Moto
31810,18770.69,Utilitário
31811,44198.79,Passeio
31812,76398.32,Moto
31813,52225.63,Moto
31814,51601.1,Moto
31815,64979.06,Utilitário
31816,55367.38,Utilitário
31817,38202.74,Passeio
31818,50354.86,Utilitário
31819,32971.71,Passeio
31820,52754.18,Moto
31821,37433.75,Passeio
31822,63924.42,Passeio
31823,42346.39,Moto
31824,37629.44,Moto
31825,48307.52,Utilitário
31826,55480.88,Moto
31827,31890.02,Moto
31828,42181.0,Moto
31829,51577.43,Moto
31830,70075.53,Utilitário
31831,15000.0,Moto
31832,59227.45,Passeio
31833,44246.52,Passeio
31834,42580.84,Moto
31835,39783.1,Passeio
31836,44541.57,Utilitário
31837,59312.26,Moto
31838,41948.2,Moto
31839,74878.88,Utilitário
31840,59358.0,Moto
31841,52969.58,Moto
31842,47509.16,Utilitário
31843,67847.81,Passeio
31844,70040.3,Moto
31845,32579.27,Moto
31846,39471.53,Moto
31847,59519.45,Passeio
31848,64050.21,Utilitário
31849,45494.89,Utilitário
31850,38863.33,Moto
31851,51179.19,Utilitário
31852,72150.4,Passeio
31853,50615.51,Passeio
31854,31040.89,Moto
31855,51643.75,Utilitário
31856,61741.22,Passeio
31857,48479.34,Passeio
31858,68872.5,Passeio
31859,62987.74,Passeio
31860,49073.62,Utilitário
31861,50647.16,Moto
31862,22373.6,Utilitário
31863,68153.4,Moto
31864,45057.24,Passeio
31865,44000.65,Passeio
31866,41752.2,Passeio
31867,56850.46,Moto
31868,33069.6,Utilitário
31869,35237.41,Passeio
31870,49212.12,Moto
31871,40602.3,Passeio
31872,55028.5,Moto
31873,41151.66,Utilitário
31874,73925.54,Passeio
31875,60401.86,Passeio
31876,60213.29,Utilitário
31877,40925.57,Passeio
31878,86085.2,Utilitário
31879,43414.83,Utilitário
31880,39292.85,Passeio
31881,60601.14,Moto
31882,52928.42,Utilitário
31883,37724.24,Passeio
31884,82937.71,Utilitário
31885,64633.99,Moto
31886,50060.08,Moto
31887,86016.65,Utilitário
31888,62161.7,Moto
31889,49821.49,Utilitário
31890,84221.56,Moto
31891,59884.77,Passeio
31892,59228.68,Moto
31893,44204.79,Moto
31894,50741.2,Utilitário
31895,43839.61,Passeio
31896,71596.04,Passeio
31897,25858.79,Moto
31898,70488.06,Passeio
31899,36839.86,Passeio
31900,49131.18,Moto
31901,45571.75,Passeio
31902,42197.71,Moto
31903,60346.76,Passeio
31904,49922.16,Passeio
31905,39984.52,Passeio
31906,52309.93,Utilitário
31907,39558.7,Moto
31908,41933.37,Passeio
31909,27541.05,Passeio
31910,43245.37,Moto
31911,57413.07,Moto
31912,50556.87,Moto
31913,77225.96,Passeio
31914,89192.26,Moto
31915,43036.72,Utilitário
31916,37500.23,Passeio
31917,66947.25,Passeio
31918,55028.12,Moto
31919,67038.11,Moto
31920,55982.46,Utilitário
31921,47084.63,Utilitário
31922,47169.72,Passeio
31923,56491.65,Passeio
31924,46833.29,Moto
31925,68292.52,Moto
31926,30464.94,Utilitário
31927,68212.15,Utilitário
31928,21898.99,Utilitário
31929,52176.53,Moto
31930,45034.36,Utilitário
31931,27254.66,Moto
31932,19099.71,Moto
31933,33537.28,Utilitário
31934,50685.26,Moto
31935,40967.24,Moto
31936,34385.77,Moto
31937,70284.22,Utilitário
31938,31517.23,Moto
31939,60186.76,Moto
31940,36665.04,Utilitário
31941,33157.91,Moto
31942,40942.42,Utilitário
31943,59298.74,Utilitário
31944,29428.01,Moto
31945,54311.83,Moto
31946,35588.6,Passeio
31947,38288.5,Passeio
31948,56009.62,Moto
31949,82602.24,Utilitário
31950,36334.75,Utilitário
31951,60798.21,Passeio
31952,45309.31,Utilitário
31953,42878.85,Passeio
31954,66070.64,Utilitário
31955,37347.16,Moto
31956,32688.3,Utilitário
31957,56902.64,Utilitário
31958,73921.76,Utilitário
31959,61249.92,Passeio
31960,28894.74,Passeio
31961,40770.0,Utilitário
31962,64693.97,Moto
31963,73716.65,Moto
31964,53430.67,Moto
31965,41312.41,Passeio
31966,74690.28,Moto
31967,48881.1,Passeio
31968,40912.87,Utilitário
31969,38376.01,Passeio
31970,32074.72,Moto
31971,92503.71,Utilitário
31972,71314.37,Utilitário
31973,40155.6,Utilitário
31974,75977.39,Utilitário
31975,57999.53,Moto
31976,57111.62,Utilitário
31977,39231.24,Passeio
31978,42288.09,Utilitário
31979,49363.64,Passeio
31980,20516.77,Utilitário
31981,42697.7,Moto
31982,50067.34,Utilitário
31983,69642.78,Passeio
31984,40751.79,Moto
31985,62182.07,Moto
31986,19092.59,Moto
31987,67505.45,Moto
31988,36494.8,Moto
31989,51954.09,Passeio
31990,56095.15,Utilitário
31991,53152.69,Passeio
31992,48398.3,Passeio
31993,31377.26,Utilitário
31994,36656.89,Utilitário
31995,64946.48,Utilitário
31996,41039.34,Moto
31997,48450.57,Moto
31998,27618.71,Moto
31999,62878.6,Moto
32000,30207.75,Utilitário
32001,63739.44,Utilitário
32002,34059.32,Utilitário
32003,65217.62,Moto
32004,50152.89,Utilitário
32005,41618.64,Passeio
32006,74006.03,Utilitário
32007,48967.18,Moto
32008,44572.82,Utilitário
32009,63636.77,Passeio
32010,27793.14,Utilitário
32011,15000.0,Moto
32012,67369.7,Moto
32013,37455.47,Passeio
32014,62969.34,Passeio
32015,50692.44,Moto
32016,32540.16,Passeio
32017,59109.24,Passeio
32018,43847.45,Utilitário
32019,33839.89,Passeio
32020,34230.55,Moto
32021,24007.42,Passeio
32022,56045.37,Passeio
32023,35968.99,Passeio
32024,49479.17,Passeio
32025,47274.16,Passeio
32026,35876.65,Passeio
32027,27156.5,Moto
32028,88005.66,Utilitário
32029,49272.01,Moto
32030,77350.74,Utilitário
32031,67474.05,Utilitário
32032,45182.52,Moto
32033,52714.47,Passeio
32034,52278.74,Moto
32035,77663.01,Passeio
32036,62447.51,Utilitário
32037,37890.91,Utilitário
32038,55274.28,Utilitário
32039,62064.72,Passeio
32040,32370.21,Passeio
32041,57412.24,Utilitário
32042,70182.33,Utilitário
32043,37137.91,Moto
32044,39210.22,Passeio
32045,67407.09,Utilitário
32046,44686.46,Utilitário
32047,35269.87,Moto
32048,63234.1,Moto
32049,58652.81,Passeio
32050,51415.91,Moto
32051,66868.74,Passeio
32052,67934.53,Utilitário
32053,48757.66,Utilitário
32054,79614.9,Utilitário
32055,73750.85,Moto
32056,20235.52,Utilitário
32057,34548.24,Passeio
32058,16170.62,Utilitário
32059,45129.28,Passeio
32060,31831.73,Moto
32061,37785.22,Moto
32062,66358.52,Moto
32063,23677.56,Moto
32064,51946.04,Moto
32065,51855.15,Passeio
32066,48764.16,Moto
32067,51961.68,Utilitário
32068,16515.77,Utilitário
32069,37856.68,Passeio
32070,73145.01,Moto
32071,32046.93,Moto
32072,74999.16,Moto
32073,28897.66,Moto
32074,27094.39,Passeio
32075,35723.32,Passeio
32076,66936.24,Moto
32077,41808.19,Passeio
32078,55181.1,Moto
32079,51104.55,Moto
32080,49183.07,Utilitário
32081,69111.77,Passeio
32082,61572.77,Utilitário
32083,32856.45,Utilitário
32084,45866.44,Passeio
32085,76151.6,Utilitário
32086,54793.43,Utilitário
32087,27382.31,Utilitário
32088,28444.42,Moto
32089,63352.18,Utilitário
32090,60536.56,Moto
32091,36179.52,Passeio
32092,61214.45,Moto
32093,73990.88,Moto
32094,71867.88,Moto
32095,74064.17,Utilitário
32096,58332.33,Passeio
32097,47335.1,Utilitário
32098,43962.8,Utilitário
32099,49739.2,Moto
32100,36859.65,Utilitário
32101,44610.52,Moto
32102,69126.8,Passeio
32103,25863.93,Passeio
32104,26889.95,Moto
32105,62457.96,Passeio
32106,44747.41,Utilitário
32107,21115.35,Utilitário
32108,49079.99,Moto
32109,46938.18,Passeio
32110,43533.73,Utilitário
32111,60285.59,Utilitário
32112,30002.07,Passeio
32113,50194.78,Utilitário
32114,46835.41,Passeio
32115,50567.38,Utilitário
32116,24017.21,Passeio
32117,42160.27,Moto
32118,50296.54,Utilitário
32119,58117.39,Utilitário
32120,77695.95,Passeio
32121,62089.23,Moto
32122,56917.33,Utilitário
32123,69072.12,Passeio
32124,45442.66,Moto
32125,73308.92,Passeio
32126,66789.09,Passeio
32127,43311.83,Moto
32128,78859.33,Passeio
32129,56704.03,Utilitário
32130,82894.53,Utilitário
32131,54547.73,Moto
32132,41571.05,Utilitário
32133,38486.95,Moto
32134,44663.85,Passeio
32135,41430.58,Moto
32136,69070.83,Utilitário
32137,49565.39,Utilitário
32138,25789.66,Moto
32139,53195.06,Utilitário
32140,51882.7,Moto
32141,42970.89,Utilitário
32142,54013.88,Moto
32143,49338.36,Utilitário
32144,59506.48,Utilitário
32145,58624.68,Moto
32146,55473.54,Utilitário
32147,30517.16,Utilitário
32148,81785.25,Passeio
32149,26660.21,Passeio
32150,48069.36,Passeio
32151,33583.5,Moto
32152,55945.07,Moto
32153,52076.09,Utilitário
32154,47468.51,Utilitário
32155,72766.59,Passeio
32156,66627.44,Utilitário
32157,45093.27,Moto
32158,62062.02,Moto
32159,73470.2,Utilitário
32160,66520.18,Utilitário
32161,47956.72,Moto
32162,26145.49,Utilitário
32163,54869.72,Moto
32164,60029.16,Passeio
32165,38455.75,Moto
32166,50338.18,Moto
32167,48756.68,Utilitário
32168,70815.66,Passeio
32169,77807.24,Moto
32170,67628.22,Passeio
32171,48716.66,Passeio
32172,67215.74,Utilitário
32173,59731.82,Moto
32174,48876.51,Passeio
32175,81385.85,Passeio
32176,38929.72,Moto
32177,59058.63,Moto
32178,62593.41,Moto
32179,45687.52,Moto
32180,58387.07,Passeio
32181,64182.46,Passeio
32182,53669.52,Utilitário
32183,57087.43,Moto
32184,51581.47,Passeio
32185,61962.8,Passeio
32186,46565.32,Moto
32187,45323.03,Moto
32188,50308.4,Utilitário
32189,67755.03,Passeio
32190,23789.55,Passeio
32191,36359.46,Passeio
32192,84136.55,Passeio
32193,54127.83,Utilitário
32194,43894.46,Moto
32195,61922.78,Moto
32196,38224.59,Moto
32197,18458.17,Moto
32198,55322.0,Passeio
32199,39038.24,Utilitário
32200,51520.85,Moto
32201,54941.01,Moto
32202,52131.74,Passeio
32203,24365.07,Moto
32204,50394.21,Moto
32205,56669.03,Passeio
32206,28999.11,Utilitário
32207,27212.4,Passeio
32208,33964.63,Utilitário
32209,61201.47,Utilitário
32210,20025.26,Utilitário
32211,62446.61,Passeio
32212,55880.84,Passeio
32213,46137.47,Moto
32214,27790.56,Passeio
32215,38052.99,Passeio
32216,61728.56,Utilitário
32217,68850.88,Moto
32218,34529.56,Moto
32219,67127.95,Passeio
32220,60288.13,Passeio
32221,49897.44,Passeio
32222,38932.17,Passeio
32223,41279.15,Utilitário
32224,77343.84,Moto
32225,52676.63,Utilitário
32226,69948.03,Moto
32227,53623.37,Moto
32228,43209.53,Moto
32229,58761.35,Utilitário
32230,82367.53,Moto
32231,40338.25,Utilitário
32232,63708.03,Moto
32233,52857.63,Utilitário
32234,28257.23,Moto
32235,27921.89,Utilitário
32236,43220.24,Passeio
32237,55212.33,Utilitário
32238,63175.59,Passeio
32239,26436.3,Utilitário
32240,59790.46,Passeio
32241,48224.3,Passeio
32242,50049.71,Utilitário
32243,58829.18,Moto
32244,76191.58,Moto
32245,54554.63,Moto
32246,29648.95,Moto
32247,47193.61,Moto
32248,62782.01,Moto
32249,63275.65,Utilitário
32250,59987.37,Passeio
32251,42349.53,Utilitário
32252,29482.62,Passeio
32253,58842.62,Passeio
32254,31786.45,Utilitário
32255,60395.17,Passeio
32256,60399.34,Utilitário
32257,42984.61,Utilitário
32258,48313.05,Moto
32259,52980.17,Passeio
32260,40777.78,Moto
32261,29274.8,Utilitário
32262,49411.71,Utilitário
32263,50975.49,Passeio
32264,70415.71,Moto
32265,38270.12,Moto
32266,66027.44,Passeio
32267,32793.96,Utilitário
32268,29830.97,Utilitário
32269,45487.06,Passeio
32270,35886.36,Passeio
32271,29620.76,Passeio
32272,79164.95,Moto
32273,43225.29,Passeio
32274,84669.55,Utilitário
32275,35078.99,Passeio
32276,24371.8,Moto
32277,69369.35,Moto
32278,39100.15,Passeio
32279,52082.99,Utilitário
32280,29665.5,Passeio
32281,49428.3,Moto
32282,29425.61,Utilitário
32283,48891.39,Moto
32284,42891.01,Moto
32285,53454.02,Moto
32286,59385.37,Passeio
32287,53616.2,Moto
32288,56765.7,Passeio
32289,48364.51,Passeio
32290,43470.22,Passeio
32291,57051.78,Moto
32292,48328.28,Moto
32293,48900.35,Moto
32294,55966.17,Utilitário
32295,34501.77,Utilitário
32296,71444.17,Utilitário
32297,46259.65,Utilitário
32298,51862.72,Utilitário
32299,49332.21,Moto
32300,59791.15,Moto
32301,55087.73,Moto
32302,49251.14,Passeio
32303,71731.31,Passeio
32304,15000.0,Moto
32305,68640.12,Moto
32306,63803.23,Moto
32307,22462.75,Moto
32308,63939.25,Passeio
32309,65877.01,Passeio
32310,58426.45,Moto
32311,26613.69,Moto
32312,60239.79,Moto
32313,65107.95,Utilitário
32314,41416.9,Moto
32315,56617.01,Moto
32316,44701.88,Moto
32317,63280.65,Utilitário
32318,45297.4,Utilitário
32319,41298.24,Moto
32320,49410.55,Utilitário
32321,29875.22,Utilitário
32322,47921.27,Passeio
32323,55431.39,Moto
32324,63049.39,Passeio
32325,53734.35,Moto
32326,28510.98,Moto
32327,70284.07,Utilitário
32328,71542.38,Moto
32329,51688.51,Utilitário
32330,38720.88,Utilitário
32331,42025.73,Passeio
32332,46947.16,Utilitário
32333,54180.03,Passeio
32334,45432.72,Utilitário
32335,37124.19,Passeio
32336,65345.15,Moto
32337,53859.29,Moto
32338,34214.42,Utilitário
32339,54369.66,Moto
32340,52428.06,Moto
32341,39229.21,Moto
32342,67925.75,Utilitário
32343,52023.34,Moto
32344,46750.68,Moto
32345,48747.77,Moto
32346,56658.75,Passeio
32347,48917.25,Moto
32348,48791.84,Moto
32349,65989.48,Passeio
32350,28723.94,Utilitário
32351,31226.7,Utilitário
32352,61654.45,Passeio
32353,86237.75,Passeio
32354,63147.43,Utilitário
32355,77963.13,Moto
32356,43484.43,Utilitário
32357,40443.78,Utilitário
32358,56848.0,Utilitário
32359,64304.73,Passeio
32360,30326.74,Moto
32361,46801.72,Moto
32362,49594.74,Moto
32363,39816.95,Moto
32364,41566.67,Utilitário
32365,62646.04,Moto
32366,57045.27,Moto
32367,61976.77,Moto
32368,55053.12,Moto
32369,36901.15,Passeio
32370,56346.55,Passeio
32371,35718.61,Moto
32372,45323.7,Moto
32373,34456.27,Moto
32374,40836.68,Passeio
32375,51357.18,Utilitário
32376,43137.64,Moto
32377,36752.56,Passeio
32378,67066.96,Utilitário
32379,48206.12,Passeio
32380,42081.08,Moto
32381,33764.01,Utilitário
32382,21920.08,Moto
32383,46669.29,Passeio
32384,29326.72,Passeio
32385,60680.55,Passeio
32386,50442.37,Utilitário
32387,73375.41,Utilitário
32388,53346.11,Passeio
32389,39100.13,Utilitário
32390,21799.89,Passeio
32391,62098.16,Passeio
32392,30515.78,Passeio
32393,43877.83,Utilitário
32394,75111.32,Utilitário
32395,59164.75,Moto
32396,55847.98,Utilitário
32397,64164.84,Moto
32398,63605.75,Moto
32399,73714.2,Passeio
32400,40967.31,Utilitário
32401,44349.74,Utilitário
32402,36164.23,Moto
32403,49509.54,Passeio
32404,48016.51,Passeio
32405,23675.72,Passeio
32406,40191.49,Passeio
32407,71586.75,Moto
32408,53663.13,Utilitário
32409,60730.98,Utilitário
32410,48191.83,Passeio
32411,21693.6,Utilitário
32412,48070.46,Moto
32413,65625.45,Moto
32414,32214.74,Utilitário
32415,61205.58,Moto
32416,24472.52,Passeio
32417,50302.87,Moto
32418,58167.78,Moto
32419,45318.31,Utilitário
32420,87087.07,Moto
