id_sinistro,id_apolice,data_ocorrencia,tipo_sinistro,valor_reclamado,grande_monta
28274,27274,2025-05-16,Roubo,21069.88,0
28275,27275,2025-08-02,Roubo,17120.16,0
28276,27276,2026-03-11,Alagamento,14116.61,0
28277,27277,2026-03-27,Alagamento,27002.17,0
28278,27278,2025-11-29,Alagamento,19326.01,0
28279,27279,2025-11-06,Alagamento,27252.11,0
28280,27280,2025-10-05,Roubo,18255.73,0
28281,27281,2026-03-03,Alagamento,16312.51,0
28282,27282,2025-10-18,Roubo,22816.05,0
28283,27283,2026-02-23,Alagamento,19793.46,0
28284,27284,2026-03-26,Roubo,12931.91,0
28285,27285,2025-08-28,Alagamento,31303.82,0
28286,27286,2025-05-12,Alagamento,16448.07,0
28287,27287,2026-01-26,Roubo,25896.13,0
28288,27288,2025-05-19,Roubo,25375.07,1
28289,27289,2025-08-12,Roubo,12604.12,0
28290,27290,2025-11-09,Colisão,14166.52,1
28291,27291,2025-05-29,Colisão,18426.17,0
28292,27292,2025-09-08,Roubo,14997.57,0
28293,27293,2025-11-19,Roubo,30751.3,0
28294,27294,2025-08-05,Roubo,19042.03,0
28295,27295,2026-04-03,Roubo,25666.14,1
28296,27296,2025-04-22,Roubo,23380.29,0
28297,27297,2025-06-18,Roubo,21863.23,0
28298,27298,2025-06-03,Alagamento,20503.67,0
28299,27299,2026-03-11,Roubo,27777.38,0
28300,27300,2026-01-20,Roubo,15244.04,0
28301,27301,2025-07-01,Alagamento,30750.56,0
28302,27302,2025-06-30,Roubo,12435.41,0
28303,27303,2026-04-16,Roubo,25008.32,0
28304,27304,2025-07-23,Alagamento,11718.61,0
28305,27305,2025-10-21,Alagamento,18339.89,0
28306,27306,2025-11-16,Roubo,20825.71,0
28307,27307,2025-08-20,Alagamento,17300.68,0
28308,27308,2025-09-27,Colisão,19154.5,0
28309,27309,2026-02-07,Colisão,11829.18,0
28310,27310,2025-07-29,Colisão,14257.3,0
28311,27311,2025-09-22,Colisão,23286.86,0
28312,27312,2026-03-18,Roubo,20438.95,0
28313,27313,2025-10-31,Alagamento,16061.87,0
28314,27314,2025-10-04,Roubo,28307.02,0
28315,27315,2025-07-16,Roubo,12844.38,0
28316,27316,2026-02-14,Colisão,18061.02,0
28317,27317,2026-03-11,Colisão,17185.45,0
28318,27318,2025-08-12,Colisão,23996.56,0
28319,27319,2025-10-11,Roubo,20551.33,0
28320,27320,2026-02-18,Alagamento,19601.23,0
28321,27321,2026-01-11,Colisão,9050.23,0
28322,27322,2026-01-21,Roubo,25515.93,0
28323,27323,2026-01-29,Alagamento,18934.76,0
28324,27324,2025-12-06,Alagamento,20961.55,0
28325,27325,2025-10-06,Alagamento,15709.16,0
28326,27326,2026-01-28,Roubo,14753.36,0
28327,27327,2025-11-30,Colisão,29370.66,1
28328,27328,2025-05-10,Alagamento,9481.61,0
28329,27329,2025-07-03,Alagamento,13851.63,0
28330,27330,2026-03-08,Roubo,29256.43,0
28331,27331,2025-05-25,Alagamento,24152.8,0
28332,27332,2025-08-14,Alagamento,18280.59,0
28333,27333,2025-10-31,Alagamento,27834.91,0
28334,27334,2025-09-19,Colisão,22974.44,0
28335,27335,2025-09-05,Roubo,21672.62,0
28336,27336,2026-02-14,Colisão,21629.49,0
28337,27337,2025-07-19,Colisão,23086.14,0
28338,27338,2026-02-13,Roubo,23332.0,0
28339,27339,2025-12-07,Colisão,33604.82,0
28340,27340,2026-01-28,Roubo,19074.14,0
28341,27341,2025-07-09,Colisão,19261.6,0
28342,27342,2025-09-08,Colisão,12741.29,0
28343,27343,2025-09-07,Colisão,19943.2,0
28344,27344,2025-06-21,Roubo,31580.47,0
28345,27345,2025-11-30,Colisão,26241.9,1
28346,27346,2025-12-29,Roubo,16954.43,0
28347,27347,2025-09-08,Alagamento,20441.19,0
28348,27348,2026-04-02,Alagamento,12379.4,0
28349,27349,2026-03-29,Colisão,14368.71,0
28350,27350,2026-02-04,Alagamento,21166.85,0
28351,27351,2025-07-30,Alagamento,17253.52,0
28352,27352,2025-04-26,Roubo,13909.97,0
28353,27353,2025-11-19,Colisão,23235.66,0
28354,27354,2025-04-23,Roubo,19758.73,0
28355,27355,2026-01-04,Colisão,10731.69,0
28356,27356,2025-10-04,Colisão,7646.73,0
28357,27357,2025-09-30,Alagamento,16794.32,0
28358,27358,2025-07-19,Alagamento,10605.8,1
28359,27359,2025-10-25,Alagamento,8900.15,0
28360,27360,2025-05-20,Alagamento,27120.02,0
28361,27361,2026-02-15,Alagamento,19664.77,0
28362,27362,2025-08-09,Colisão,18645.34,0
28363,27363,2025-05-20,Alagamento,19113.56,0
28364,27364,2025-11-09,Colisão,13343.34,0
28365,27365,2025-08-12,Roubo,22756.36,0
28366,27366,2025-10-26,Colisão,19464.27,0
28367,27367,2026-02-07,Alagamento,15655.4,0
28368,27368,2026-01-18,Roubo,16565.7,0
28369,27369,2025-08-02,Colisão,12798.63,0
28370,27370,2025-05-30,Alagamento,17789.64,0
28371,27371,2026-03-06,Colisão,18802.25,0
28372,27372,2025-11-21,Alagamento,17631.38,1
28373,27373,2025-11-04,Roubo,20593.82,0
28374,27374,2025-08-19,Roubo,19781.45,0
28375,27375,2025-08-27,Roubo,21661.13,0
28376,27376,2026-02-24,Colisão,25990.37,0
28377,27377,2025-08-12,Roubo,23862.76,1
28378,27378,2025-06-07,Alagamento,26060.21,0
28379,27379,2025-10-04,Colisão,15106.44,0
28380,27380,2025-10-10,Colisão,17167.46,0
28381,27381,2025-07-17,Colisão,24230.9,0
28382,27382,2025-08-28,Colisão,24339.58,0
28383,27383,2025-11-18,Alagamento,16134.24,0
28384,27384,2025-12-31,Alagamento,23975.57,0
28385,27385,2025-11-12,Roubo,14524.22,0
28386,27386,2025-06-15,Colisão,23182.27,0
28387,27387,2026-01-21,Alagamento,20098.8,0
28388,27388,2026-03-14,Roubo,11844.59,0
28389,27389,2025-04-21,Alagamento,17620.49,0
28390,27390,2026-01-06,Roubo,33521.53,0
28391,27391,2025-08-13,Alagamento,21491.03,0
28392,27392,2026-02-25,Colisão,34239.79,0
28393,27393,2025-10-17,Roubo,11483.03,0
28394,27394,2025-10-16,Colisão,24821.31,0
28395,27395,2025-07-20,Colisão,6077.58,1
28396,27396,2026-03-02,Colisão,20257.18,0
28397,27397,2025-09-26,Colisão,24094.89,1
28398,27398,2026-04-06,Alagamento,25350.96,0
28399,27399,2026-01-12,Roubo,15400.98,0
28400,27400,2025-11-06,Alagamento,26573.77,0
28401,27401,2025-04-27,Alagamento,17014.92,0
28402,27402,2025-09-17,Roubo,19261.3,0
28403,27403,2026-01-24,Roubo,17625.06,0
28404,27404,2025-12-30,Colisão,13352.11,0
28405,27405,2025-09-10,Roubo,29798.72,0
28406,27406,2025-06-18,Roubo,20550.45,0
28407,27407,2025-06-19,Alagamento,26866.88,0
28408,27408,2025-08-20,Roubo,26607.93,0
28409,27409,2025-11-12,Colisão,14375.88,0
28410,27410,2025-10-03,Colisão,27649.73,0
28411,27411,2025-11-01,Colisão,23318.16,0
28412,27412,2026-01-15,Roubo,13932.44,1
28413,27413,2025-08-09,Colisão,22986.54,0
28414,27414,2025-10-10,Colisão,14041.44,0
28415,27415,2025-11-19,Roubo,30022.0,0
28416,27416,2025-06-28,Roubo,25204.47,0
28417,27417,2026-03-25,Colisão,19826.2,1
28418,27418,2025-11-03,Roubo,27945.56,0
28419,27419,2025-10-25,Roubo,10643.95,0
28420,27420,2026-02-13,Roubo,15704.43,0
28421,27421,2026-04-01,Alagamento,18724.51,0
28422,27422,2025-07-19,Colisão,33846.18,0
28423,27423,2026-04-06,Alagamento,13752.66,0
28424,27424,2026-01-06,Roubo,9882.32,0
28425,27425,2026-03-21,Roubo,11480.24,0
28426,27426,2025-08-29,Roubo,25766.22,0
28427,27427,2025-09-27,Alagamento,16647.36,0
28428,27428,2026-03-12,Colisão,19291.75,0
28429,27429,2026-02-09,Alagamento,24894.79,0
28430,27430,2025-09-02,Colisão,19297.84,0
28431,27431,2026-01-23,Roubo,21499.33,0
28432,27432,2025-04-20,Roubo,23511.43,0
28433,27433,2025-09-15,Roubo,17641.14,0
28434,27434,2025-10-05,Colisão,19247.81,0
28435,27435,2026-02-04,Roubo,21729.12,0
28436,27436,2025-09-17,Alagamento,25535.05,0
28437,27437,2025-05-05,Colisão,15442.92,0
28438,27438,2026-02-22,Alagamento,6077.58,0
28439,27439,2025-12-19,Alagamento,24388.84,0
28440,27440,2025-12-21,Roubo,25896.89,0
28441,27441,2025-10-31,Colisão,21474.34,0
28442,27442,2025-08-28,Colisão,21889.19,0
28443,27443,2025-09-27,Roubo,16828.97,0
28444,27444,2025-05-09,Alagamento,23298.52,0
28445,27445,2025-11-01,Roubo,25443.81,0
28446,27446,2025-10-08,Alagamento,20601.97,0
28447,27447,2026-02-04,Colisão,35399.38,1
28448,27448,2025-06-19,Roubo,10754.85,0
28449,27449,2025-09-05,Colisão,21249.03,0
28450,27450,2025-09-30,Alagamento,13121.38,0
28451,27451,2025-07-09,Colisão,25605.95,0
28452,27452,2025-05-23,Alagamento,10647.06,1
28453,27453,2026-03-29,Colisão,12151.59,0
28454,27454,2025-10-23,Colisão,16410.37,0
28455,27455,2026-03-30,Colisão,21874.23,1
28456,27456,2026-02-10,Roubo,16639.59,0
28457,27457,2025-11-04,Roubo,16700.55,0
28458,27458,2025-05-31,Alagamento,19159.24,0
28459,27459,2026-02-22,Roubo,18786.38,0
28460,27460,2026-02-28,Colisão,29298.71,1
28461,27461,2026-03-23,Alagamento,24427.3,0
28462,27462,2025-11-21,Alagamento,18285.97,0
28463,27463,2025-08-01,Alagamento,33003.38,0
28464,27464,2026-01-10,Colisão,23246.73,0
28465,27465,2026-03-04,Alagamento,14369.67,1
28466,27466,2025-09-30,Roubo,21817.6,1
28467,27467,2026-03-14,Roubo,23513.24,0
28468,27468,2025-10-13,Colisão,16079.52,1
28469,27469,2026-04-02,Colisão,13861.9,0
28470,27470,2025-09-10,Roubo,20784.08,0
28471,27471,2026-03-14,Alagamento,18069.34,0
28472,27472,2026-03-18,Roubo,29248.14,0
28473,27473,2026-03-04,Roubo,24763.05,0
28474,27474,2026-01-28,Roubo,16364.25,0
28475,27475,2025-09-19,Colisão,22847.29,0
28476,27476,2025-05-15,Roubo,27959.69,1
28477,27477,2026-02-21,Colisão,11787.65,0
28478,27478,2026-02-15,Colisão,14042.59,0
28479,27479,2025-12-19,Colisão,20190.74,0
28480,27480,2025-05-14,Alagamento,20474.99,0
28481,27481,2026-03-28,Alagamento,19941.38,0
28482,27482,2025-04-20,Roubo,18369.84,0
28483,27483,2025-10-26,Colisão,18276.95,1
28484,27484,2026-03-01,Colisão,22593.97,0
28485,27485,2025-12-13,Alagamento,27150.24,1
28486,27486,2026-01-23,Colisão,17335.58,0
28487,27487,2025-05-24,Alagamento,35078.19,0
28488,27488,2025-05-25,Colisão,32174.88,0
28489,27489,2025-05-30,Roubo,28337.28,0
28490,27490,2025-11-16,Alagamento,24041.81,0
28491,27491,2026-01-24,Alagamento,32462.33,0
28492,27492,2026-04-06,Roubo,18495.41,0
28493,27493,2025-05-16,Roubo,15198.39,0
28494,27494,2025-07-23,Colisão,17061.97,0
28495,27495,2025-07-31,Alagamento,14163.14,0
28496,27496,2025-08-26,Roubo,20998.87,0
28497,27497,2025-06-04,Roubo,22080.86,0
28498,27498,2025-11-21,Roubo,21479.23,0
28499,27499,2025-08-04,Colisão,20183.06,0
28500,27500,2026-02-05,Roubo,21067.87,0
28501,27501,2025-07-05,Roubo,30811.27,0
28502,27502,2026-04-25,Alagamento,24027.03,0
28503,27503,2025-10-24,Alagamento,25865.24,0
28504,27504,2025-11-29,Alagamento,21418.16,0
28505,27505,2025-12-28,Roubo,10439.74,0
28506,27506,2025-08-06,Colisão,9234.59,0
28507,27507,2026-03-21,Roubo,32917.07,0
28508,27508,2026-02-18,Roubo,17026.42,0
28509,27509,2026-02-02,Alagamento,16510.26,0
28510,27510,2026-04-01,Alagamento,21751.65,0
28511,27511,2026-03-30,Roubo,23603.73,0
28512,27512,2025-12-15,Colisão,24372.3,0
28513,27513,2025-05-29,Colisão,31042.79,0
28514,27514,2026-03-27,Colisão,29379.47,0
28515,27515,2026-01-17,Alagamento,15330.1,1
28516,27516,2026-03-04,Alagamento,26146.18,0
28517,27517,2026-02-19,Colisão,17924.27,0
28518,27518,2026-02-13,Alagamento,19422.89,0
28519,27519,2025-08-22,Alagamento,13609.8,0
28520,27520,2026-01-01,Alagamento,9968.82,0
28521,27521,2026-04-09,Alagamento,20066.79,0
28522,27522,2026-03-19,Colisão,14448.55,1
28523,27523,2026-01-13,Roubo,25897.48,0
28524,27524,2025-11-01,Alagamento,18550.34,0
28525,27525,2026-02-02,Alagamento,22134.1,0
28526,27526,2025-11-20,Roubo,28569.87,0
28527,27527,2025-10-04,Colisão,11231.61,0
28528,27528,2026-02-04,Colisão,15854.69,0
28529,27529,2025-12-15,Roubo,21357.95,0
28530,27530,2025-09-05,Colisão,22158.01,0
28531,27531,2025-07-09,Colisão,26965.21,0
28532,27532,2025-07-18,Roubo,25528.81,0
28533,27533,2025-11-12,Alagamento,20847.74,0
28534,27534,2026-01-09,Alagamento,22102.58,0
28535,27535,2025-06-23,Colisão,22270.76,0
28536,27536,2025-06-17,Colisão,11326.31,0
28537,27537,2025-12-31,Roubo,19308.23,0
28538,27538,2025-05-24,Alagamento,21768.73,0
28539,27539,2025-11-15,Roubo,23045.49,0
28540,27540,2025-04-24,Alagamento,14640.72,0
28541,27541,2026-01-11,Alagamento,12547.39,0
28542,27542,2025-12-11,Alagamento,18833.22,0
28543,27543,2026-02-03,Colisão,32215.45,0
28544,27544,2025-11-24,Alagamento,15279.57,0
28545,27545,2025-05-10,Alagamento,27393.26,0
28546,27546,2025-06-07,Alagamento,29890.0,0
28547,27547,2025-12-23,Colisão,20534.94,0
28548,27548,2026-03-12,Roubo,16126.78,0
28549,27549,2026-04-18,Roubo,23375.32,0
28550,27550,2025-10-28,Alagamento,21443.68,0
28551,27551,2026-03-26,Colisão,15037.34,0
28552,27552,2025-10-14,Colisão,16254.68,0
28553,27553,2025-08-09,Roubo,23015.28,0
28554,27554,2025-04-30,Colisão,25931.68,0
28555,27555,2026-01-07,Colisão,18296.83,0
28556,27556,2025-12-15,Alagamento,19838.45,0
28557,27557,2026-02-24,Alagamento,24322.32,0
28558,27558,2026-01-14,Roubo,19210.31,0
28559,27559,2025-09-13,Roubo,18439.43,0
28560,27560,2025-05-03,Roubo,15667.97,1
28561,27561,2025-06-15,Colisão,15562.56,0
28562,27562,2025-10-12,Roubo,36478.97,0
28563,27563,2025-08-04,Colisão,19066.18,0
28564,27564,2025-11-13,Alagamento,28554.87,0
28565,27565,2025-06-01,Colisão,30493.22,0
28566,27566,2025-10-15,Colisão,19142.88,0
28567,27567,2025-04-22,Colisão,22497.78,0
28568,27568,2025-04-22,Alagamento,20881.44,0
28569,27569,2025-11-02,Alagamento,10460.44,0
28570,27570,2026-03-19,Colisão,10826.37,0
28571,27571,2025-10-04,Alagamento,20555.49,0
28572,27572,2025-07-31,Roubo,17676.17,0
28573,27573,2026-02-17,Colisão,31754.85,0
28574,27574,2025-05-26,Alagamento,18820.82,0
28575,27575,2025-09-20,Alagamento,32115.55,0
28576,27576,2025-09-28,Roubo,17363.3,0
28577,27577,2026-03-02,Alagamento,31880.17,0
28578,27578,2025-10-25,Roubo,23336.45,0
28579,27579,2025-05-21,Colisão,23682.07,0
28580,27580,2026-02-08,Alagamento,17148.33,0
28581,27581,2025-10-19,Roubo,23764.88,0
28582,27582,2026-01-15,Colisão,30546.22,0
28583,27583,2026-03-14,Colisão,19378.41,0
28584,27584,2026-04-19,Colisão,18195.9,0
28585,27585,2025-11-20,Roubo,18758.89,0
28586,27586,2025-07-16,Roubo,30104.98,0
28587,27587,2025-07-05,Colisão,25457.08,0
28588,27588,2025-07-22,Colisão,29057.01,0
28589,27589,2025-07-09,Colisão,22164.68,0
28590,27590,2026-02-11,Colisão,20497.58,0
28591,27591,2025-09-15,Colisão,22835.17,0
28592,27592,2025-10-24,Alagamento,26762.59,0
28593,27593,2025-11-05,Colisão,18756.73,0
28594,27594,2026-02-15,Alagamento,28576.86,0
28595,27595,2025-07-28,Colisão,22481.98,0
28596,27596,2025-09-28,Roubo,6077.58,0
28597,27597,2025-04-26,Roubo,25628.12,0
28598,27598,2026-02-16,Roubo,12526.07,0
28599,27599,2025-12-11,Colisão,25480.31,0
28600,27600,2025-06-01,Alagamento,25737.67,0
28601,27601,2026-02-09,Alagamento,22263.56,0
28602,27602,2025-12-09,Colisão,23562.88,0
28603,27603,2026-01-31,Roubo,26937.09,0
28604,27604,2026-01-01,Alagamento,17246.39,0
28605,27605,2026-03-10,Alagamento,25080.75,0
28606,27606,2025-07-22,Alagamento,27326.99,0
28607,27607,2025-10-24,Roubo,30955.66,0
28608,27608,2026-03-10,Colisão,13538.14,0
28609,27609,2025-09-18,Colisão,22741.4,0
28610,27610,2026-04-17,Alagamento,14415.08,1
28611,27611,2025-11-25,Roubo,14157.19,0
28612,27612,2026-02-07,Roubo,22440.64,0
28613,27613,2025-04-13,Alagamento,20729.36,0
28614,27614,2025-05-25,Colisão,27217.46,1
28615,27615,2025-06-17,Alagamento,18154.7,0
28616,27616,2025-09-10,Colisão,19443.9,0
28617,27617,2025-08-03,Alagamento,21544.05,0
28618,27618,2025-05-27,Colisão,15020.78,1
28619,27619,2025-08-22,Colisão,15864.1,0
28620,27620,2025-11-08,Alagamento,27041.8,0
28621,27621,2025-04-19,Alagamento,16922.29,0
28622,27622,2025-09-26,Colisão,27445.21,0
28623,27623,2026-03-08,Roubo,23949.61,0
28624,27624,2026-02-01,Roubo,10853.36,0
28625,27625,2025-07-03,Roubo,23482.03,1
28626,27626,2026-01-04,Roubo,23434.03,0
28627,27627,2025-07-03,Roubo,22829.0,0
28628,27628,2025-11-03,Roubo,19396.35,0
28629,27629,2025-12-30,Alagamento,14545.27,0
28630,27630,2025-05-11,Roubo,28440.33,0
28631,27631,2026-03-16,Colisão,19641.26,0
28632,27632,2025-06-03,Colisão,14889.64,0
28633,27633,2025-11-03,Alagamento,23038.92,0
28634,27634,2025-05-18,Alagamento,15744.31,1
28635,27635,2025-08-25,Alagamento,14490.46,0
28636,27636,2025-05-06,Roubo,17976.65,0
28637,27637,2025-10-21,Alagamento,16214.6,0
28638,27638,2025-08-06,Roubo,14714.38,0
28639,27639,2025-08-30,Colisão,25159.65,0
28640,27640,2025-06-10,Alagamento,19566.82,0
28641,27641,2025-09-14,Alagamento,27869.45,1
28642,27642,2026-01-07,Alagamento,15065.26,0
28643,27643,2025-05-23,Alagamento,9759.22,1
28644,27644,2025-12-19,Roubo,21162.78,0
28645,27645,2025-12-25,Roubo,31538.48,0
28646,27646,2025-11-17,Colisão,23485.73,0
28647,27647,2026-01-19,Roubo,39800.32,0
28648,27648,2025-07-05,Alagamento,22276.73,0
28649,27649,2025-04-28,Alagamento,21690.2,0
28650,27650,2025-10-20,Roubo,7159.22,0
28651,27651,2026-03-25,Roubo,22859.5,0
28652,27652,2025-10-08,Alagamento,21283.71,0
28653,27653,2025-09-17,Colisão,17782.48,1
28654,27654,2025-09-24,Colisão,19427.33,0
28655,27655,2025-11-02,Roubo,19844.73,0
28656,27656,2026-04-04,Alagamento,19165.08,1
28657,27657,2025-12-11,Colisão,32959.03,0
28658,27658,2026-03-15,Colisão,18004.67,0
28659,27659,2026-03-19,Roubo,21287.63,0
28660,27660,2026-02-26,Roubo,17803.87,0
28661,27661,2025-08-06,Alagamento,25019.98,0
28662,27662,2025-06-02,Colisão,21332.91,0
28663,27663,2025-08-01,Roubo,18557.43,0
28664,27664,2026-04-07,Alagamento,8553.38,0
28665,27665,2025-06-17,Roubo,21737.34,0
28666,27666,2025-08-11,Colisão,18377.14,0
28667,27667,2025-11-03,Alagamento,19889.46,0
28668,27668,2025-06-24,Alagamento,13072.13,0
28669,27669,2025-08-24,Alagamento,28969.51,0
28670,27670,2025-08-27,Roubo,25465.54,0
28671,27671,2025-10-01,Colisão,28953.85,0
28672,27672,2025-11-16,Alagamento,27229.48,0
28673,27673,2025-07-12,Alagamento,23858.47,0
28674,27674,2025-11-04,Colisão,13316.3,0
28675,27675,2026-01-18,Alagamento,31461.95,0
28676,27676,2025-12-23,Alagamento,14620.83,0
28677,27677,2025-09-30,Roubo,18627.34,0
28678,27678,2025-11-26,Roubo,24554.87,0
28679,27679,2026-01-21,Alagamento,24856.55,0
28680,27680,2025-05-08,Colisão,23736.43,0
28681,27681,2025-11-30,Alagamento,17825.83,0
28682,27682,2026-01-07,Colisão,16569.94,0
28683,27683,2025-08-12,Roubo,35662.45,0
28684,27684,2025-04-11,Colisão,20019.68,0
28685,27685,2026-01-20,Roubo,19275.43,0
28686,27686,2025-12-10,Roubo,15921.91,0
28687,27687,2025-05-24,Roubo,21745.62,0
28688,27688,2025-12-29,Alagamento,21462.11,0
28689,27689,2026-04-14,Colisão,20160.0,0
28690,27690,2026-04-15,Roubo,22578.59,0
28691,27691,2025-11-11,Alagamento,30976.66,0
28692,27692,2026-03-07,Alagamento,16642.13,0
28693,27693,2025-06-07,Alagamento,20520.46,1
28694,27694,2025-06-30,Alagamento,16321.26,0
28695,27695,2026-03-12,Alagamento,22049.67,0
28696,27696,2026-04-18,Colisão,16803.69,1
28697,27697,2025-05-23,Alagamento,17065.19,0
28698,27698,2025-05-18,Colisão,11388.24,1
28699,27699,2025-09-09,Alagamento,20852.97,0
28700,27700,2025-08-23,Alagamento,22870.57,0
28701,27701,2025-05-10,Roubo,31565.82,0
28702,27702,2025-10-30,Alagamento,23112.05,0
28703,27703,2026-03-23,Colisão,17525.62,0
28704,27704,2026-02-06,Alagamento,11995.05,0
28705,27705,2025-10-05,Colisão,12836.14,0
28706,27706,2025-06-23,Roubo,12384.32,0
28707,27707,2026-01-24,Colisão,31672.57,0
28708,27708,2025-05-28,Alagamento,22007.81,1
28709,27709,2025-08-16,Alagamento,16715.59,0
28710,27710,2025-08-08,Roubo,14424.99,0
28711,27711,2025-08-03,Colisão,15055.55,1
28712,27712,2025-09-02,Alagamento,16555.55,1
28713,27713,2026-01-29,Alagamento,28258.27,0
28714,27714,2026-02-24,Roubo,20076.63,0
28715,27715,2026-03-08,Roubo,11461.51,0
28716,27716,2025-05-05,Alagamento,34300.62,0
28717,27717,2025-10-15,Roubo,13329.19,0
28718,27718,2025-05-20,Alagamento,16667.76,0
28719,27719,2026-02-25,Alagamento,28221.13,0
28720,27720,2026-03-01,Alagamento,22781.72,0
28721,27721,2025-12-21,Roubo,17402.62,0
28722,27722,2025-08-23,Alagamento,12774.88,0
28723,27723,2025-12-23,Colisão,14383.47,0
28724,27724,2025-09-18,Alagamento,14749.31,0
28725,27725,2025-10-27,Colisão,20301.35,0
28726,27726,2025-12-16,Colisão,21419.81,0
28727,27727,2026-02-02,Colisão,19355.15,0
28728,27728,2026-02-13,Roubo,20020.29,0
28729,27729,2025-06-16,Alagamento,13872.76,0
28730,27730,2025-08-19,Alagamento,22040.17,0
28731,27731,2025-11-27,Alagamento,28041.07,0
28732,27732,2025-10-30,Colisão,19269.23,0
28733,27733,2026-03-13,Alagamento,19150.75,0
28734,27734,2025-09-29,Colisão,20763.06,1
28735,27735,2025-10-22,Roubo,27054.6,0
28736,27736,2025-07-02,Colisão,14820.86,0
28737,27737,2025-12-12,Roubo,29076.26,1
28738,27738,2025-05-27,Alagamento,22818.63,0
28739,27739,2025-10-06,Alagamento,20432.92,0
28740,27740,2025-09-20,Colisão,27632.17,0
28741,27741,2025-08-27,Alagamento,13074.53,0
28742,27742,2026-02-21,Roubo,23431.39,0
28743,27743,2025-04-16,Roubo,22873.86,1
28744,27744,2025-07-16,Colisão,14573.31,0
28745,27745,2025-11-24,Alagamento,23058.18,1
28746,27746,2025-07-21,Colisão,21980.42,0
28747,27747,2025-07-07,Alagamento,19172.32,0
28748,27748,2025-07-01,Colisão,25502.46,0
28749,27749,2026-02-04,Alagamento,16783.73,0
28750,27750,2025-12-30,Alagamento,21901.51,0
28751,27751,2026-01-09,Alagamento,19458.36,0
28752,27752,2025-05-06,Roubo,16522.74,0
28753,27753,2026-02-07,Alagamento,23314.94,0
28754,27754,2025-12-06,Alagamento,18996.08,0
28755,27755,2026-01-02,Colisão,11306.29,0
28756,27756,2026-03-23,Colisão,9312.48,0
28757,27757,2025-12-10,Alagamento,25054.18,0
28758,27758,2025-08-05,Colisão,12840.31,0
28759,27759,2026-02-23,Colisão,21956.6,0
28760,27760,2025-05-25,Roubo,20592.59,0
28761,27761,2025-09-15,Alagamento,18018.83,1
28762,27762,2026-01-02,Alagamento,32150.43,0
28763,27763,2026-03-02,Colisão,21350.6,0
28764,27764,2025-09-24,Alagamento,24851.04,0
28765,27765,2025-05-27,Colisão,21989.61,0
28766,27766,2025-05-21,Roubo,18851.41,1
28767,27767,2026-03-13,Roubo,20142.6,0
28768,27768,2025-05-24,Roubo,29123.03,0
28769,27769,2025-12-24,Roubo,26871.66,0
28770,27770,2025-06-05,Roubo,32121.98,0
28771,27771,2025-07-10,Roubo,21605.66,0
28772,27772,2025-09-09,Alagamento,14928.95,0
28773,27773,2025-10-05,Alagamento,17581.33,0
28774,27774,2025-09-13,Colisão,13039.79,0
28775,27775,2026-02-26,Alagamento,24920.39,0
28776,27776,2025-07-30,Alagamento,16697.66,1
28777,27777,2026-04-05,Roubo,6077.58,0
28778,27778,2025-06-16,Roubo,35232.42,0
28779,27779,2025-09-26,Alagamento,16790.74,0
28780,27780,2026-02-11,Roubo,16754.33,0
28781,27781,2025-10-02,Alagamento,30417.97,0
28782,27782,2025-11-15,Roubo,12915.36,0
28783,27783,2026-01-19,Alagamento,27166.43,0
28784,27784,2025-06-30,Roubo,16688.38,0
28785,27785,2025-07-06,Roubo,12213.14,1
28786,27786,2025-05-13,Roubo,30625.26,0
28787,27787,2025-11-13,Alagamento,25868.81,0
28788,27788,2026-04-01,Colisão,25850.0,0
28789,27789,2025-08-06,Alagamento,22493.07,0
28790,27790,2025-11-26,Alagamento,23899.7,0
28791,27791,2026-01-22,Colisão,12770.07,0
28792,27792,2025-07-09,Colisão,20936.94,0
28793,27793,2025-04-28,Alagamento,14613.98,0
28794,27794,2025-12-13,Colisão,11817.21,0
28795,27795,2025-05-24,Roubo,22756.22,0
28796,27796,2025-06-09,Colisão,27297.36,0
28797,27797,2025-07-19,Roubo,17928.66,0
28798,27798,2026-03-13,Roubo,18970.09,0
28799,27799,2025-07-24,Roubo,13341.41,0
28800,27800,2026-03-09,Roubo,20302.48,0
28801,27801,2025-12-14,Colisão,24878.04,0
28802,27802,2026-03-20,Roubo,25069.19,0
28803,27803,2026-03-30,Alagamento,23571.97,0
28804,27804,2025-11-30,Roubo,16500.05,0
28805,27805,2025-10-27,Colisão,16307.4,0
28806,27806,2025-08-30,Roubo,25092.75,0
28807,27807,2025-04-09,Alagamento,25193.61,0
28808,27808,2025-09-25,Roubo,19213.3,0
28809,27809,2025-11-21,Colisão,17668.52,0
28810,27810,2025-09-08,Roubo,27352.66,0
28811,27811,2025-12-14,Roubo,18071.0,0
28812,27812,2026-02-16,Colisão,24792.08,0
28813,27813,2025-08-14,Roubo,19426.94,0
28814,27814,2025-11-29,Roubo,13892.15,0
28815,27815,2025-08-07,Colisão,30057.58,0
28816,27816,2025-07-11,Colisão,20988.31,0
28817,27817,2026-01-17,Alagamento,15939.01,0
28818,27818,2025-11-15,Colisão,11805.88,0
28819,27819,2025-12-09,Alagamento,12418.53,0
28820,27820,2026-02-03,Colisão,17992.21,0
28821,27821,2025-09-29,Alagamento,31958.75,0
28822,27822,2025-12-11,Alagamento,16705.28,0
28823,27823,2026-03-12,Alagamento,29055.64,0
